date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrol,month,year,anomaly
2025-10-31,Bihar,Bhojpur,802158,0,10,0,10,10,2025,-1
2025-10-31,Bihar,Darbhanga,848213,11,10,0,21,10,2025,-1
2025-10-31,Bihar,East Champaran,845315,1,4,1,6,10,2025,-1
2025-10-31,Bihar,Gaya,823003,6,11,0,17,10,2025,-1
2025-10-31,Bihar,Gaya,823311,1,13,2,16,10,2025,-1
2025-10-31,Bihar,Gaya,824232,6,30,0,36,10,2025,-1
2025-10-31,Bihar,Gaya,824235,0,10,0,10,10,2025,-1
2025-10-31,Bihar,Kaimur (Bhabua),821109,3,12,0,15,10,2025,-1
2025-10-31,Bihar,Katihar,854103,1,1,3,5,10,2025,-1
2025-10-31,Bihar,Madhubani,847108,13,17,3,33,10,2025,-1
2025-10-31,Bihar,Madhubani,847232,2,0,3,5,10,2025,-1
2025-10-31,Bihar,Muzaffarpur,842002,3,6,3,12,10,2025,-1
2025-10-31,Bihar,Nalanda,803116,2,12,0,14,10,2025,-1
2025-10-31,Bihar,Nawada,805110,1,12,1,14,10,2025,-1
2025-10-31,Bihar,Patna,804452,5,12,0,17,10,2025,-1
2025-10-31,Bihar,Purnia,854204,6,11,0,17,10,2025,-1
2025-10-31,Bihar,Saran,841301,6,13,0,19,10,2025,-1
2025-10-31,Bihar,Supaul,852137,9,9,0,18,10,2025,-1
2025-10-31,Bihar,West Champaran,845453,6,12,0,18,10,2025,-1
2025-10-31,Chhattisgarh,Balrampur,497225,18,8,0,26,10,2025,-1
2025-10-31,Chhattisgarh,Raipur,493225,18,4,0,22,10,2025,-1
2025-10-31,Chhattisgarh,Rajnandgaon,491441,20,3,0,23,10,2025,-1
2025-10-31,Chhattisgarh,Surguja,497001,17,3,0,20,10,2025,-1
2025-10-31,Delhi,North West Delhi,110034,17,1,0,18,10,2025,-1
2025-10-31,Delhi,North West Delhi,110086,26,3,0,29,10,2025,-1
2025-10-31,Gujarat,Dahod,389170,9,5,1,15,10,2025,-1
2025-10-31,Haryana,Faridabad,121004,34,11,0,45,10,2025,-1
2025-10-31,Haryana,Jhajjar,124507,18,0,0,18,10,2025,-1
2025-10-31,Haryana,Jind,126102,34,1,0,35,10,2025,-1
2025-10-31,Haryana,Jind,126116,24,0,0,24,10,2025,-1
2025-10-31,Haryana,Karnal,132001,20,1,0,21,10,2025,-1
2025-10-31,Haryana,Mewat,122103,17,1,0,18,10,2025,-1
2025-10-31,Haryana,Palwal,121103,22,6,0,28,10,2025,-1
2025-10-31,Haryana,Sirsa,125055,21,4,0,25,10,2025,-1
2025-10-31,Haryana,Yamuna Nagar,135001,31,2,0,33,10,2025,-1
2025-10-31,Uttar Pradesh,Bareilly,243302,4,7,1,12,10,2025,-1
2025-10-31,Uttar Pradesh,Bareilly,243505,27,4,0,31,10,2025,-1
2025-10-31,Uttar Pradesh,Bareilly,243506,0,1,2,3,10,2025,-1
2025-10-31,Uttar Pradesh,Bijnor,246733,17,7,0,24,10,2025,-1
2025-10-31,Uttar Pradesh,Bijnor,246762,31,7,0,38,10,2025,-1
2025-10-31,Uttar Pradesh,Budaun,243641,2,7,1,10,10,2025,-1
2025-10-31,Uttar Pradesh,Bulandshahr,203132,9,1,3,13,10,2025,-1
2025-10-31,Uttar Pradesh,Bulandshahr,245405,9,9,0,18,10,2025,-1
2025-10-31,Uttar Pradesh,Firozabad,283204,25,13,0,38,10,2025,-1
2025-10-31,Uttar Pradesh,Gautam Buddha Nagar,201301,28,18,1,47,10,2025,-1
2025-10-31,Uttar Pradesh,Ghaziabad,201001,26,18,0,44,10,2025,-1
2025-10-31,Uttar Pradesh,Ghaziabad,201102,27,27,0,54,10,2025,-1
2025-10-31,Uttar Pradesh,Gonda,271001,10,9,0,19,10,2025,-1
2025-10-31,Uttar Pradesh,Gonda,271312,5,14,0,19,10,2025,-1
2025-10-31,Uttar Pradesh,Gorakhpur,273008,0,2,1,3,10,2025,-1
2025-10-31,Uttar Pradesh,Gorakhpur,273015,8,6,1,15,10,2025,-1
2025-10-31,Uttar Pradesh,Hamirpur,210507,4,1,4,9,10,2025,-1
2025-10-31,Uttar Pradesh,Hardoi,241303,10,13,0,23,10,2025,-1
2025-10-31,Uttar Pradesh,Hardoi,241402,8,17,2,27,10,2025,-1
2025-10-31,Uttar Pradesh,Hathras,204213,0,2,1,3,10,2025,-1
2025-10-31,Uttar Pradesh,Jalaun,285123,3,5,1,9,10,2025,-1
2025-10-31,Uttar Pradesh,Kannauj,209728,1,3,1,5,10,2025,-1
2025-10-31,Uttar Pradesh,Kanpur Nagar,208017,5,6,2,13,10,2025,-1
2025-10-31,Uttar Pradesh,Kheri,261501,7,12,0,19,10,2025,-1
2025-10-31,Uttar Pradesh,Kheri,262804,7,12,0,19,10,2025,-1
2025-10-31,Uttar Pradesh,Lucknow,226001,6,9,1,16,10,2025,-1
2025-10-31,Uttar Pradesh,Mainpuri,205001,14,17,0,31,10,2025,-1
2025-10-31,Uttar Pradesh,Mainpuri,205263,2,10,0,12,10,2025,-1
2025-10-31,Uttar Pradesh,Mau,221603,0,10,0,10,10,2025,-1
2025-10-31,Uttar Pradesh,Meerut,250001,32,23,1,56,10,2025,-1
2025-10-31,Uttar Pradesh,Meerut,250401,20,15,0,35,10,2025,-1
2025-10-31,Uttar Pradesh,Mirzapur,231001,16,11,0,27,10,2025,-1
2025-10-31,Uttar Pradesh,Moradabad,244001,68,19,0,87,10,2025,-1
2025-10-31,Uttar Pradesh,Muzaffarnagar,251002,18,12,0,30,10,2025,-1
2025-10-31,Uttar Pradesh,Muzaffarnagar,251309,2,11,0,13,10,2025,-1
2025-10-31,Uttar Pradesh,Pilibhit,262201,16,10,0,26,10,2025,-1
2025-10-31,Uttar Pradesh,Rae Bareli,229001,11,11,0,22,10,2025,-1
2025-10-31,Uttar Pradesh,Rampur,244922,10,23,0,33,10,2025,-1
2025-10-31,Uttar Pradesh,Saharanpur,247001,56,30,0,86,10,2025,-1
2025-10-31,Uttar Pradesh,Saharanpur,247451,12,2,1,15,10,2025,-1
2025-10-31,Uttar Pradesh,Siddharthnagar,272151,0,2,1,3,10,2025,-1
2025-10-31,Uttar Pradesh,Siddharthnagar,272202,0,10,0,10,10,2025,-1
2025-10-31,Uttar Pradesh,Unnao,209801,11,18,0,29,10,2025,-1
2025-10-31,Uttar Pradesh,Unnao,229501,13,9,0,22,10,2025,-1
2025-10-31,Uttar Pradesh,Varanasi,221001,10,16,1,27,10,2025,-1
2025-10-31,Uttarakhand,Dehradun,248001,24,8,0,32,10,2025,-1
2025-10-31,West Bengal,Malda,732102,17,1,0,18,10,2025,-1
2025-10-31,West Bengal,South 24 Parganas,743337,19,7,0,26,10,2025,-1
2025-10-31,Karnataka,Bengaluru,560045,9,2,1,12,10,2025,-1
2025-10-31,Karnataka,Bengaluru,560064,13,5,3,21,10,2025,-1
2025-10-31,Karnataka,Bengaluru,560067,11,0,3,14,10,2025,-1
2025-10-31,Karnataka,Bengaluru,560068,18,6,7,31,10,2025,-1
2025-10-31,Karnataka,Bengaluru,560077,7,4,2,13,10,2025,-1
2025-10-31,Karnataka,Raichur,584122,9,3,1,13,10,2025,-1
2025-10-31,Kerala,Malappuram,676508,22,5,0,27,10,2025,-1
2025-10-31,Kerala,Palakkad,678501,0,0,2,2,10,2025,-1
2025-10-31,Madhya Pradesh,Ashok Nagar,473335,8,1,3,12,10,2025,-1
2025-10-31,Madhya Pradesh,Barwani,451770,17,6,0,23,10,2025,-1
2025-10-31,Madhya Pradesh,Betul,460001,27,3,0,30,10,2025,-1
2025-10-31,Madhya Pradesh,Chhatarpur,471525,14,14,0,28,10,2025,-1
2025-10-31,Madhya Pradesh,Damoh,470775,16,17,0,33,10,2025,-1
2025-10-31,Madhya Pradesh,Dhar,454446,25,11,1,37,10,2025,-1
2025-10-31,Madhya Pradesh,Dindori,481880,20,1,0,21,10,2025,-1
2025-10-31,Madhya Pradesh,Indore,452020,18,3,0,21,10,2025,-1
2025-10-31,Madhya Pradesh,Indore,453441,17,3,0,20,10,2025,-1
2025-10-31,Madhya Pradesh,Jabalpur,482001,30,3,0,33,10,2025,-1
2025-10-31,Madhya Pradesh,Jabalpur,483119,20,2,0,22,10,2025,-1
2025-10-31,Madhya Pradesh,Katni,483442,25,2,0,27,10,2025,-1
2025-10-31,Madhya Pradesh,Katni,483990,6,7,1,14,10,2025,-1
2025-10-31,Madhya Pradesh,Mandla,481661,17,0,0,17,10,2025,-1
2025-10-31,Madhya Pradesh,Morena,476224,30,11,0,41,10,2025,-1
2025-10-31,Madhya Pradesh,Pandhurna,480338,0,0,3,3,10,2025,-1
2025-10-31,Madhya Pradesh,Panna,488442,24,8,0,32,10,2025,-1
2025-10-31,Madhya Pradesh,Raisen,464551,17,8,0,25,10,2025,-1
2025-10-31,Madhya Pradesh,Ratlam,457001,32,13,0,45,10,2025,-1
2025-10-31,Madhya Pradesh,Rewa,486001,29,2,0,31,10,2025,-1
2025-10-31,Madhya Pradesh,Sagar,470120,13,1,1,15,10,2025,-1
2025-10-31,Madhya Pradesh,Satna,485001,26,4,1,31,10,2025,-1
2025-10-31,Madhya Pradesh,Satna,485773,16,8,1,25,10,2025,-1
2025-10-31,Madhya Pradesh,Shahdol,484669,10,2,4,16,10,2025,-1
2025-10-31,Madhya Pradesh,Shajapur,465106,26,0,0,26,10,2025,-1
2025-10-31,Madhya Pradesh,Sidhi,486661,53,1,0,54,10,2025,-1
2025-10-31,Madhya Pradesh,Singrauli,486886,35,7,0,42,10,2025,-1
2025-10-31,Madhya Pradesh,Ujjain,456771,33,2,0,35,10,2025,-1
2025-10-31,Maharashtra,Dhule,424001,15,5,0,20,10,2025,-1
2025-10-31,Maharashtra,Jalna,431114,17,0,0,17,10,2025,-1
2025-10-31,Maharashtra,Nanded,431708,3,2,3,8,10,2025,-1
2025-10-31,Maharashtra,Nandurbar,425413,8,2,1,11,10,2025,-1
2025-10-31,Maharashtra,Nandurbar,425452,13,7,1,21,10,2025,-1
2025-10-31,Maharashtra,Thane,400604,22,0,0,22,10,2025,-1
2025-10-31,Maharashtra,Thane,400607,17,1,1,19,10,2025,-1
2025-10-31,Maharashtra,Thane,421004,3,0,2,5,10,2025,-1
2025-10-31,Meghalaya,East Jaintia Hills,793160,0,3,5,8,10,2025,-1
2025-10-31,Meghalaya,Ri Bhoi,781131,0,1,5,6,10,2025,-1
2025-10-31,Meghalaya,Ri Bhoi,793104,0,0,3,3,10,2025,-1
2025-10-31,Meghalaya,West Khasi Hills,793119,10,13,0,23,10,2025,-1
2025-10-31,Mizoram,Aizawl,796001,2,3,3,8,10,2025,-1
2025-10-31,Mizoram,Aizawl,796008,0,1,2,3,10,2025,-1
2025-10-31,Mizoram,Aizawl,796009,0,2,7,9,10,2025,-1
2025-10-31,Mizoram,Aizawl,796014,0,1,2,3,10,2025,-1
2025-10-31,Nagaland,Kiphire,798611,3,24,0,27,10,2025,-1
2025-10-31,Andhra Pradesh,Sri Potti Sriramulu Nellore,524223,0,0,2,2,10,2025,-1
2025-10-31,Andhra Pradesh,Sri Potti Sriramulu Nellore,524224,0,0,2,2,10,2025,-1
2025-10-31,Andhra Pradesh,Tirupati,524101,0,2,1,3,10,2025,-1
2025-10-31,Assam,Baksa,781343,0,0,3,3,10,2025,-1
2025-10-31,Assam,Bongaigaon,783384,7,1,7,15,10,2025,-1
2025-10-31,Assam,Cachar,788817,5,3,3,11,10,2025,-1
2025-10-31,Assam,Goalpara,783126,23,6,0,29,10,2025,-1
2025-10-31,Assam,Kamrup,781354,3,2,10,15,10,2025,-1
2025-10-31,Assam,Kamrup Metro,781021,1,0,2,3,10,2025,-1
2025-10-31,Assam,Kamrup Metro,781025,3,2,9,14,10,2025,-1
2025-10-31,Assam,Kamrup Metro,781029,0,0,4,4,10,2025,-1
2025-10-31,Assam,Kamrup Metro,781038,2,1,2,5,10,2025,-1
2025-10-31,Assam,Nagaon,782124,13,7,0,20,10,2025,-1
2025-10-31,Bihar,Araria,854318,17,12,0,29,10,2025,-1
2025-10-31,Bihar,Araria,854333,19,11,1,31,10,2025,-1
2025-10-31,Bihar,Arwal,804421,6,12,0,18,10,2025,-1
2025-10-31,Bihar,Aurangabad,824120,0,9,0,9,10,2025,-1
2025-10-31,Bihar,Bhojpur,802203,3,10,0,13,10,2025,-1
2025-10-31,Bihar,East Champaran,845433,3,13,1,17,10,2025,-1
2025-10-31,Bihar,Gaya,804403,2,13,0,15,10,2025,-1
2025-10-31,Bihar,Jamui,811314,18,8,0,26,10,2025,-1
2025-10-31,Bihar,Kishanganj,855117,18,9,0,27,10,2025,-1
2025-10-31,Bihar,Madhubani,847226,10,6,1,17,10,2025,-1
2025-10-31,Bihar,Muzaffarpur,842001,2,3,8,13,10,2025,-1
2025-10-31,Bihar,Muzaffarpur,842004,1,3,1,5,10,2025,-1
2025-10-31,Bihar,Nalanda,801302,5,13,0,18,10,2025,-1
2025-10-31,Bihar,Nalanda,803118,3,11,0,14,10,2025,-1
2025-10-31,Bihar,Nawada,805107,2,10,0,12,10,2025,-1
2025-10-31,Bihar,Nawada,805126,0,14,0,14,10,2025,-1
2025-10-31,Bihar,Purnia,854315,16,7,0,23,10,2025,-1
2025-10-31,Bihar,Saharsa,852124,12,12,1,25,10,2025,-1
2025-10-31,Bihar,Supaul,852218,4,10,0,14,10,2025,-1
2025-10-31,Bihar,Vaishali,844102,13,15,0,28,10,2025,-1
2025-10-31,Bihar,Vaishali,844504,6,10,0,16,10,2025,-1
2025-10-31,Bihar,West Champaran,845106,10,7,1,18,10,2025,-1
2025-10-31,Chhattisgarh,Bastar,494001,8,10,0,18,10,2025,-1
2025-10-31,Chhattisgarh,Bilaspur,495001,22,3,0,25,10,2025,-1
2025-10-31,Chhattisgarh,Bilaspur,495551,16,5,0,21,10,2025,-1
2025-10-31,Chhattisgarh,Kondagaon,494226,14,13,0,27,10,2025,-1
2025-10-31,Chhattisgarh,Mahasamund,493445,18,3,0,21,10,2025,-1
2025-10-31,Chhattisgarh,Mungeli,495115,18,2,0,20,10,2025,-1
2025-10-31,Delhi,East Delhi,110091,20,2,0,22,10,2025,-1
2025-10-31,Delhi,North West Delhi,110085,27,2,0,29,10,2025,-1
2025-10-31,Delhi,South Delhi,110044,21,3,0,24,10,2025,-1
2025-10-31,Delhi,South West Delhi,110043,16,6,0,22,10,2025,-1
2025-10-31,Delhi,South West Delhi,110077,7,4,1,12,10,2025,-1
2025-10-31,Gujarat,Bhavnagar,364240,4,0,3,7,10,2025,-1
2025-10-31,Punjab,Ludhiana,141008,21,5,0,26,10,2025,-1
2025-10-31,Rajasthan,Baran,325220,9,9,0,18,10,2025,-1
2025-10-31,Rajasthan,Bhilwara,311804,4,4,2,10,10,2025,-1
2025-10-31,Rajasthan,Bikaner,334001,16,10,1,27,10,2025,-1
2025-10-31,Rajasthan,Churu,331022,15,15,0,30,10,2025,-1
2025-10-31,Rajasthan,Jaipur,302029,15,7,0,22,10,2025,-1
2025-10-31,Tamil Nadu,Madurai,625109,17,0,0,17,10,2025,-1
2025-10-31,Telangana,Bhadradri Kothagudem,507101,20,2,0,22,10,2025,-1
2025-10-31,Uttar Pradesh,Agra,282007,9,10,0,19,10,2025,-1
2025-10-31,Uttar Pradesh,Agra,283102,3,8,1,12,10,2025,-1
2025-10-31,Uttar Pradesh,Allahabad,211019,4,6,3,13,10,2025,-1
2025-10-31,Uttar Pradesh,Amethi,227405,2,2,2,6,10,2025,-1
2025-10-31,Uttar Pradesh,Azamgarh,276304,7,12,0,19,10,2025,-1
2025-10-31,Uttar Pradesh,Azamgarh,276305,4,19,0,23,10,2025,-1
2025-10-31,Uttar Pradesh,Baghpat,250611,6,14,0,20,10,2025,-1
2025-10-31,Uttar Pradesh,Bahraich,271801,11,9,2,22,10,2025,-1
2025-10-31,Uttar Pradesh,Bahraich,271803,1,4,1,6,10,2025,-1
2025-10-31,Uttar Pradesh,Bahraich,271830,1,6,2,9,10,2025,-1
2025-10-31,Uttar Pradesh,Bahraich,271881,0,2,5,7,10,2025,-1
2025-10-31,Uttar Pradesh,Balrampur,271201,8,18,0,26,10,2025,-1
2025-10-31,Uttar Pradesh,Balrampur,271604,12,23,1,36,10,2025,-1
2025-10-31,Uttar Pradesh,Balrampur,271861,2,14,0,16,10,2025,-1
2025-10-31,Uttar Pradesh,Banda,210121,7,5,1,13,10,2025,-1
2025-10-31,Uttar Pradesh,Banda,210129,8,11,0,19,10,2025,-1
2025-10-31,Uttar Pradesh,Bareilly,243001,15,8,1,24,10,2025,-1
2025-10-31,Uttar Pradesh,Basti,272163,7,10,0,17,10,2025,-1
2025-10-31,Uttar Pradesh,Bijnor,246724,17,1,0,18,10,2025,-1
2025-10-31,Uttar Pradesh,Bijnor,246731,21,5,0,26,10,2025,-1
2025-10-31,Uttar Pradesh,Budaun,243638,3,5,2,10,10,2025,-1
2025-10-31,Uttar Pradesh,Bulandshahr,202396,10,2,1,13,10,2025,-1
2025-10-31,Uttar Pradesh,Chitrakoot,210205,7,16,0,23,10,2025,-1
2025-10-31,Uttar Pradesh,Chitrakoot,210209,9,9,0,18,10,2025,-1
2025-10-31,Uttar Pradesh,Etah,207001,11,9,0,20,10,2025,-1
2025-10-31,Uttar Pradesh,Etah,207301,0,2,1,3,10,2025,-1
2025-10-31,Uttar Pradesh,Etawah,206001,12,8,0,20,10,2025,-1
2025-10-31,Uttar Pradesh,Gorakhpur,273209,4,10,0,14,10,2025,-1
2025-10-31,Uttar Pradesh,Gorakhpur,273212,6,10,0,16,10,2025,-1
2025-10-31,Uttar Pradesh,Kheri,261505,9,22,0,31,10,2025,-1
2025-10-31,Uttar Pradesh,Kheri,262701,10,10,0,20,10,2025,-1
2025-10-31,Uttar Pradesh,Kheri,262903,2,8,2,12,10,2025,-1
2025-10-31,Uttar Pradesh,Kushinagar,274304,7,17,0,24,10,2025,-1
2025-10-31,Uttar Pradesh,Maharajganj,273163,4,7,1,12,10,2025,-1
2025-10-31,Uttar Pradesh,Meerut,250004,18,10,0,28,10,2025,-1
2025-10-31,Uttar Pradesh,Muzaffarnagar,251001,18,25,0,43,10,2025,-1
2025-10-31,Uttar Pradesh,Prayagraj,211003,1,0,2,3,10,2025,-1
2025-10-31,Uttar Pradesh,Rae Bareli,229301,16,11,0,27,10,2025,-1
2025-10-31,Uttar Pradesh,Rampur,244901,47,24,0,71,10,2025,-1
2025-10-31,Uttar Pradesh,Rampur,244927,10,17,1,28,10,2025,-1
2025-10-31,Uttar Pradesh,Sambhal,202522,0,7,1,8,10,2025,-1
2025-10-31,Uttar Pradesh,Shahjahanpur,242001,30,9,1,40,10,2025,-1
2025-10-31,Uttar Pradesh,Shahjahanpur,242127,6,18,2,26,10,2025,-1
2025-10-31,Uttar Pradesh,Shrawasti,271831,6,10,1,17,10,2025,-1
2025-10-31,Uttar Pradesh,Sitapur,261121,9,6,1,16,10,2025,-1
2025-10-31,Uttarakhand,Nainital,263139,29,6,0,35,10,2025,-1
2025-10-31,Uttarakhand,Udham Singh Nagar,263148,14,6,0,20,10,2025,-1
2025-10-31,West Bengal,Hooghly,712149,14,6,0,20,10,2025,-1
2025-10-31,West Bengal,Malda,732207,18,3,0,21,10,2025,-1
2025-10-31,West Bengal,Murshidabad,742134,19,1,0,20,10,2025,-1
2025-10-31,West Bengal,North 24 Parganas,743423,13,4,3,20,10,2025,-1
2025-10-31,West Bengal,South 24 Parganas,743354,17,3,0,20,10,2025,-1
2025-10-31,West Bengal,South 24 Parganas,743372,13,8,0,21,10,2025,-1
2025-10-31,West Bengal,Uttar Dinajpur,733202,24,25,1,50,10,2025,-1
2025-10-31,West Bengal,Uttar Dinajpur,733215,23,6,0,29,10,2025,-1
2025-10-31,Chhattisgarh,Uttar Bastar Kanker,494230,0,0,3,3,10,2025,-1
2025-10-31,Delhi,North East Delhi,110094,40,20,1,61,10,2025,-1
2025-10-31,Delhi,North West Delhi,110009,8,3,1,12,10,2025,-1
2025-10-31,Delhi,North West Delhi,110033,21,1,0,22,10,2025,-1
2025-10-31,Delhi,South West Delhi,110045,13,7,1,21,10,2025,-1
2025-10-31,Gujarat,Surat,394210,13,9,0,22,10,2025,-1
2025-10-31,Haryana,Fatehabad,125050,17,0,0,17,10,2025,-1
2025-10-31,Haryana,Hisar,125001,32,0,0,32,10,2025,-1
2025-10-31,Haryana,Mewat,122108,19,3,0,22,10,2025,-1
2025-10-31,Haryana,Panipat,132103,45,2,0,47,10,2025,-1
2025-10-31,Jammu and Kashmir,Bandipore,193502,11,9,2,22,10,2025,-1
2025-10-31,Jharkhand,Deoghar,815353,9,12,0,21,10,2025,-1
2025-10-31,Jharkhand,Godda,814154,8,11,0,19,10,2025,-1
2025-10-31,Jharkhand,West Singhbhum,833214,4,10,0,14,10,2025,-1
2025-10-31,Karnataka,Bengaluru,560016,5,1,2,8,10,2025,-1
2025-10-31,Karnataka,Bengaluru,560017,0,0,2,2,10,2025,-1
2025-10-31,Karnataka,Bengaluru,560066,9,2,2,13,10,2025,-1
2025-10-31,Karnataka,Bengaluru,560100,8,5,1,14,10,2025,-1
2025-10-31,Karnataka,Dharwad,580023,18,0,0,18,10,2025,-1
2025-10-31,Karnataka,Koppal,583227,18,0,0,18,10,2025,-1
2025-10-31,Karnataka,Raichur,584128,19,3,0,22,10,2025,-1
2025-10-31,Kerala,Alappuzha,688007,0,2,2,4,10,2025,-1
2025-10-31,Kerala,Kasaragod,671323,7,1,2,10,10,2025,-1
2025-10-31,Madhya Pradesh,Alirajpur,457990,33,20,0,53,10,2025,-1
2025-10-31,Madhya Pradesh,Bhopal,462022,17,2,0,19,10,2025,-1
2025-10-31,Madhya Pradesh,Burhanpur,450221,7,2,3,12,10,2025,-1
2025-10-31,Madhya Pradesh,Chhindwara,480001,35,2,0,37,10,2025,-1
2025-10-31,Madhya Pradesh,Chhindwara,480441,20,1,0,21,10,2025,-1
2025-10-31,Madhya Pradesh,Dewas,455336,29,2,0,31,10,2025,-1
2025-10-31,Madhya Pradesh,Dhar,454001,21,3,4,28,10,2025,-1
2025-10-31,Madhya Pradesh,Dhar,454449,19,3,0,22,10,2025,-1
2025-10-31,Madhya Pradesh,Jabalpur,482002,17,0,0,17,10,2025,-1
2025-10-31,Madhya Pradesh,Katni,483501,41,9,0,50,10,2025,-1
2025-10-31,Madhya Pradesh,Morena,476221,22,11,0,33,10,2025,-1
2025-10-31,Madhya Pradesh,Panna,488001,18,3,0,21,10,2025,-1
2025-10-31,Madhya Pradesh,Panna,488333,19,9,0,28,10,2025,-1
2025-10-31,Madhya Pradesh,Rajgarh,465680,8,2,2,12,10,2025,-1
2025-10-31,Madhya Pradesh,Sagar,470002,24,0,2,26,10,2025,-1
2025-10-31,Madhya Pradesh,Ujjain,456335,23,4,0,27,10,2025,-1
2025-10-31,Maharashtra,Dhule,425405,8,2,2,12,10,2025,-1
2025-10-31,Maharashtra,Dhule,425428,7,3,1,11,10,2025,-1
2025-10-31,Maharashtra,Kolhapur,416112,6,0,4,10,10,2025,-1
2025-10-31,Maharashtra,Nashik,423203,33,16,3,52,10,2025,-1
2025-10-31,Maharashtra,Parbhani,431401,18,4,0,22,10,2025,-1
2025-10-31,Maharashtra,Parbhani,431509,12,5,6,23,10,2025,-1
2025-10-31,Maharashtra,Parbhani,431510,7,0,4,11,10,2025,-1
2025-10-31,Maharashtra,Pune,411041,9,2,1,12,10,2025,-1
2025-10-31,Maharashtra,Raigarh,410206,17,10,0,27,10,2025,-1
2025-10-31,Manipur,Chandel,795131,7,17,1,25,10,2025,-1
2025-10-31,Meghalaya,East Khasi Hills,793111,0,1,9,10,10,2025,-1
2025-10-31,Meghalaya,Ri Bhoi,793116,1,0,6,7,10,2025,-1
2025-10-31,Meghalaya,West Garo Hills,794104,14,12,0,26,10,2025,-1
2025-10-31,Meghalaya,West Jaintia Hills,793150,5,7,1,13,10,2025,-1
2025-10-31,Odisha,Nabarangapur,764071,15,6,0,21,10,2025,-1
2025-10-31,Odisha,Sundergarh,770036,2,1,2,5,10,2025,-1
2025-10-31,Punjab,Jalandhar,144409,2,0,2,4,10,2025,-1
2025-10-31,Punjab,Ludhiana,141007,20,4,0,24,10,2025,-1
2025-10-31,Punjab,Moga,142038,3,0,2,5,10,2025,-1
2025-10-31,Rajasthan,Ajmer,305001,12,11,0,23,10,2025,-1
2025-10-31,Rajasthan,Alwar,301001,26,16,2,44,10,2025,-1
2025-10-31,Rajasthan,Barmer,344704,9,11,0,20,10,2025,-1
2025-10-31,Rajasthan,Churu,331001,12,15,0,27,10,2025,-1
2025-10-31,Rajasthan,Jalor,343041,13,20,0,33,10,2025,-1
2025-10-31,Rajasthan,Jhunjhunun,331027,20,3,0,23,10,2025,-1
2025-10-31,Rajasthan,Nagaur,341001,12,11,0,23,10,2025,-1
2025-10-31,Assam,Cachar,788815,3,5,3,11,10,2025,-1
2025-10-31,Assam,Goalpara,783129,17,7,0,24,10,2025,-1
2025-10-31,Assam,Kamrup Metro,781026,3,2,4,9,10,2025,-1
2025-10-31,Assam,Karbi Anglong,782448,0,3,11,14,10,2025,-1
2025-10-31,Bihar,Araria,854312,6,10,1,17,10,2025,-1
2025-10-31,Bihar,Begusarai,851129,8,11,0,19,10,2025,-1
2025-10-31,Bihar,East Champaran,845422,3,10,0,13,10,2025,-1
2025-10-31,Bihar,Jehanabad,804408,1,10,0,11,10,2025,-1
2025-10-31,Bihar,Madhepura,852101,2,10,0,12,10,2025,-1
2025-10-31,Bihar,Madhubani,847211,0,1,3,4,10,2025,-1
2025-10-31,Bihar,Madhubani,847421,4,6,6,16,10,2025,-1
2025-10-31,Bihar,Muzaffarpur,843119,14,4,2,20,10,2025,-1
2025-10-31,Bihar,Nalanda,801303,0,10,0,10,10,2025,-1
2025-10-31,Bihar,Nalanda,803101,10,9,0,19,10,2025,-1
2025-10-31,Bihar,Nalanda,803111,2,11,0,13,10,2025,-1
2025-10-31,Bihar,Nawada,805104,2,10,0,12,10,2025,-1
2025-10-31,Bihar,Nawada,805106,4,14,0,18,10,2025,-1
2025-10-31,Bihar,Nawada,805124,2,20,0,22,10,2025,-1
2025-10-31,Bihar,Saharsa,852106,16,14,0,30,10,2025,-1
2025-10-31,Bihar,Sitamarhi,843302,10,10,0,20,10,2025,-1
2025-10-31,Bihar,Sitamarhi,843324,19,12,2,33,10,2025,-1
2025-10-31,Bihar,Siwan,841226,3,14,0,17,10,2025,-1
2025-10-31,Bihar,Siwan,841434,1,2,3,6,10,2025,-1
2025-10-31,Bihar,West Champaran,845101,6,11,0,17,10,2025,-1
2025-10-31,Chhattisgarh,Bastar,494224,4,11,0,15,10,2025,-1
2025-10-31,Telangana,Hyderabad,500053,20,2,0,22,10,2025,-1
2025-10-31,Telangana,Hyderabad,500064,15,6,0,21,10,2025,-1
2025-10-31,Tripura,Sepahijala,799131,17,6,0,23,10,2025,-1
2025-10-31,Uttar Pradesh,Amethi,227816,1,3,1,5,10,2025,-1
2025-10-31,Uttar Pradesh,Amroha,244231,12,8,0,20,10,2025,-1
2025-10-31,Uttar Pradesh,Bara Banki,225415,5,6,2,13,10,2025,-1
2025-10-31,Uttar Pradesh,Bareilly,243201,16,19,0,35,10,2025,-1
2025-10-31,Uttar Pradesh,Bareilly,243503,14,17,1,32,10,2025,-1
2025-10-31,Uttar Pradesh,Bijnor,246701,19,21,0,40,10,2025,-1
2025-10-31,Uttar Pradesh,Bijnor,246761,17,3,0,20,10,2025,-1
2025-10-31,Uttar Pradesh,Bulandshahr,203001,24,12,0,36,10,2025,-1
2025-10-31,Uttar Pradesh,Chitrakoot,210207,16,10,0,26,10,2025,-1
2025-10-31,Uttar Pradesh,Deoria,274001,10,13,0,23,10,2025,-1
